city,district,neighborhood,room,livingroom,area,age,floor,price
istanbul,beyoglu,kececi_piri,2,1,100,6,3,30000
istanbul,maltepe,kucukyali,2,1,100,27,1,31000
balikesir,altieylul,bahcelievler,3,1,145,12,3,34000
istanbul,buyukcekmece,alkent_2000,3,1,185,16,1,60000
samsun,ilkadim,bahcelievler,4,1,160,35,5,13000
eskisehir,tepebasi,bahcelievler,3,1,140,12,3,32000
edirne,merkez,sukrupasa,1,1,45,3,2,17500
konya,selcuklu,hocacihan,2,1,100,5,2,17500
mersin,yenisehir,ciftlikkoy,1,1,65,5,4,15800
konya,selcuklu,mehmet_akif,3,1,155,36,2,17500
mersin,mezitli,75_yil,2,1,98,0,5,19500
samsun,atakum,yenimahalle,1,1,60,9,3,12000
antalya,manavgat,ilica,1,1,55,0,1,23500
ankara,cankaya,remzi_oguz_arik,3,1,130,38,3,35000
antalya,manavgat,evrenseki,2,1,60,0,1,25000
mersin,mezitli,yeni,3,1,160,26,6,20000
ankara,cankaya,alacaatli,2,1,131,0,2,50000
istanbul,sariyer,maden,1,1,50,10,2,50000
yalova,ciftlikkoy,mehmet_akif_ersoy,3,1,125,3,-2,28000
tekirdag,corlu,yenice,1,1,50,25,2,12000
ankara,cankaya,kazim_ozalp,1,1,50,0,-1,25000
aydin,nazilli,sirinevler,3,1,135,40,2,11000
karaman,merkez,zembilli_ali_efendi,1,1,55,5,3,10000
izmir,buca,ataturk,2,1,120,16,3,30000
istanbul,gaziosmanpasa,merkez,2,1,75,50,2,20000
izmir,buca,ataturk,3,1,160,12,3,30000
istanbul,uskudar,salacak,2,1,90,45,5,35000
bartin,merkez,koyortasi,2,1,100,25,4,17000
ankara,golbasi,incek,1,1,57,0,1,16500
ankara,golbasi,kizilcasar,3,1,120,1,3,48500
ankara,mamak,sahintepe,3,1,125,14,5,25000
ankara,cankaya,remzi_oguz_arik,1,1,45,0,1,39000
istanbul,kagithane,caglayan,1,1,55,4,1,27500
izmir,bornova,yesilova,1,1,91,5,2,26000
ankara,cankaya,aziziye,3,1,95,35,1,30000
adana,saricam,orhangazi,2,1,120,15,2,15000
aydin,nazilli,isabeyli,1,1,50,7,1,12000
istanbul,sariyer,huzur,2,1,85,30,5,20000
mugla,fethiye,yaniklar,1,1,70,13,1,15000
ankara,cubuk,esenboga_merkez,1,1,60,0,2,12500
izmir,buca,efeler,3,1,150,18,2,30000
ankara,yenimahalle,guventepe,3,1,130,10,1,23000
istanbul,esenyurt,yesilkent,1,1,74,15,7,16500
izmir,buca,adatepe,1,1,60,10,1,20000
hatay,antakya,alazi,3,1,120,0,3,13000
izmir,konak,altintas,3,1,120,40,1,32000
istanbul,uskudar,unalan,1,1,55,0,0,28000
adana,cukurova,yurt,3,1,175,20,2,25000
hatay,defne,orhanli,3,1,125,0,3,13499
ankara,cankaya,ayranci,2,1,100,35,-1,27900
izmir,karabaglar,basin_sitesi,3,1,130,45,3,20000
istanbul,basaksehir,bahcesehir_2_kisim,3,1,170,20,3,30000
edirne,merkez,sukrupasa,1,1,60,4,1,21000
istanbul,atasehir,kucukbakkalkoy,1,1,70,2,4,43000
mugla,bodrum,turgutreis,2,1,80,5,0,40000
hatay,iskenderun,cebike,3,1,130,0,4,15000
ankara,golbasi,incek,3,1,120,1,5,35000
ankara,kecioren,etlik,3,1,125,20,1,30000
ankara,mamak,yeni_bayindir,3,1,135,8,3,22000
sinop,merkez,kefevi,2,1,110,20,5,25000
istanbul,kagithane,harmantepe,2,1,85,28,2,25000
istanbul,maltepe,aydinevler,1,1,46,0,5,33000
istanbul,sariyer,ayazaga,1,1,64,9,3,33500
istanbul,sisli,gulbahar,1,1,70,8,1,30000
adana,saricam,gultepe,1,1,55,3,7,14500
konya,meram,sahibiata,1,1,50,40,3,10000
istanbul,sisli,kustepe,2,1,75,9,1,29500
antalya,muratpasa,guzeloba,2,1,110,12,0,55000
kocaeli,korfez,mimar_sinan,2,1,110,30,5,17000
ankara,etimesgut,sehit_osman_avci,1,1,55,25,8,23500
antalya,konyaalti,hurma,2,1,90,7,3,30000
ankara,golbasi,karsiyaka,3,1,135,12,1,26000
edirne,merkez,1_murat,3,1,125,30,5,25000
ankara,kecioren,kalaba,3,1,100,31,3,18500
mugla,mentese,bayir,2,1,100,1,3,23000
eskisehir,odunpazari,deliklitas,2,1,100,10,4,25000
mugla,koycegiz,koycegiz,2,1,87,16,5,21000
ankara,kecioren,tepebasi,2,1,100,30,1,16000
mugla,yatagan,akyol,2,1,100,0,1,20000
ankara,yenimahalle,karsiyaka,3,1,130,25,2,28000
denizli,pamukkale,mehmetcik,2,1,70,5,3,19000
ankara,cankaya,anittepe,2,1,85,40,1,30000
amasya,merzifon,sofular,1,1,65,7,5,13000
isparta,merkez,fatih,3,1,150,0,1,23000
istanbul,kagithane,talatpasa,1,1,66,0,7,33000
samsun,bafra,tabakhane,1,1,60,25,1,7000
ankara,cankaya,universiteler,3,1,160,27,1,55000
istanbul,gaziosmanpasa,baglarbasi,2,1,92,0,2,31000
bursa,nilufer,ucevler,2,1,140,12,3,25000
eskisehir,tepebasi,gulluk,1,1,55,15,3,14000
istanbul,uskudar,ferah,3,1,100,11,2,40000
istanbul,bahcelievler,zafer,2,1,80,0,2,30000
ankara,cankaya,yukari_bahcelievler,2,1,72,2,3,45000
adana,saricam,goztepe,3,1,110,0,1,8000
ankara,etimesgut,guzelkent,3,1,130,21,4,25000
istanbul,sisli,cumhuriyet,1,1,90,12,1,50000
tokat,merkez,mehmetpasa,1,1,55,3,1,15000
izmir,karsiyaka,bostanli,3,1,160,30,0,52000
kocaeli,izmit,yenisehir,1,1,56,12,5,15000
izmir,guzelbahce,siteler,3,1,115,25,2,50000
izmir,menemen,9_eylul,3,1,135,13,5,25000
aydin,soke,konak,2,1,85,4,1,20000
antalya,kumluca,baglik,2,1,120,30,3,15000
canakkale,ezine,camikebir,2,1,90,4,4,18000
tekirdag,suleymanpasa,yavuz,1,1,52,26,3,13500
gaziantep,sehitkamil,mucahitler,2,1,110,0,1,35000
gaziantep,sahinbey,guneykent,1,1,65,2,1,10000
ankara,cankaya,birlik,4,1,165,25,2,47000
izmir,konak,gunesli,2,1,100,35,4,20000
balikesir,bandirma,17_eylul,2,1,90,30,3,21000
istanbul,bagcilar,15_temmuz,1,1,83,11,3,34000
eskisehir,tepebasi,sirintepe,1,1,55,8,3,11500
ankara,golbasi,eymir,2,1,93,11,1,26000
aydin,efeler,zeybek,3,1,170,2,1,42500
ankara,etimesgut,yeni_baglica,4,1,148,10,3,42000
izmir,konak,kahramanlar,3,1,125,36,6,27000
sakarya,karasu,aziziye,2,1,70,8,3,13000
duzce,merkez,cumhuriyet,1,1,75,10,5,15000
ankara,kecioren,atapark,3,1,115,15,2,25000
istanbul,esenyurt,guzelyurt,3,1,140,20,5,15000
balikesir,edremit,cennetayagi,2,1,65,12,1,15000
konya,eregli,barbaros,3,1,110,15,1,9000
aydin,efeler,zafer,1,1,70,8,4,16000
izmir,karsiyaka,semikler,2,1,100,10,2,32000
kayseri,develi,harman,3,1,200,10,3,17000
balikesir,edremit,zeytinli,2,1,100,3,3,28000
istanbul,maltepe,idealtepe,2,1,120,6,4,50000
balikesir,burhaniye,bahcelievler,2,1,75,1,3,19000
mersin,silifke,atakent,1,1,65,5,5,15000
balikesir,bandirma,yeni,2,1,60,0,1,20000
ankara,yenimahalle,turgut_ozal,3,1,138,17,3,38000
istanbul,besiktas,yildiz,2,1,100,40,1,35000
istanbul,zeytinburnu,sumer,2,1,85,30,2,20000
ankara,kecioren,ayvali,2,1,100,5,2,45000
ankara,cankaya,emek,2,1,75,40,1,28000
sinop,merkez,zeytinlik,2,1,100,15,3,25000
istanbul,uskudar,bahcelievler,4,1,160,30,4,45000
tokat,merkez,karsiyaka,3,1,160,15,5,28000
ankara,cankaya,fakulteler,1,1,50,19,1,26000
izmir,urla,gulbahce,1,1,45,3,1,28000
gaziantep,sahinbey,yeditepe,1,1,75,4,5,15000
ankara,cankaya,naci_cakir,3,1,120,29,4,28500
ankara,cankaya,emek,1,1,50,2,1,45000
ankara,cankaya,emek,1,1,55,6,0,35000
ankara,golbasi,incek,1,1,40,2,2,19500
kayseri,talas,harman,1,1,60,2,1,12999
kirklareli,luleburgaz,baris,2,1,95,2,1,17000
samsun,atakum,kucukkolpinar,1,1,55,0,1,12750
ankara,cankaya,harbiye,3,1,150,25,1,36500
kocaeli,karamursel,kayacik,2,1,90,0,1,18500
istanbul,besiktas,mecidiye,2,1,97,29,3,40000
antalya,muratpasa,bahcelievler,2,1,100,40,1,26500
bursa,osmangazi,demirtas_cumhuriyet,3,1,135,10,3,22000
tekirdag,suleymanpasa,cumhuriyet,1,1,56,3,1,22000
istanbul,sisli,bozkurt,2,1,65,35,4,38000
balikesir,bandirma,pasabayir,2,1,85,30,3,20000
ankara,mamak,saimekadin,3,1,115,23,3,36000
tekirdag,corlu,hidiraga,2,1,110,5,2,15000
ankara,cankaya,gaziosmanpasa,1,1,55,0,1,44500
denizli,pamukkale,15_mayis,1,1,50,5,3,9000
aydin,kusadasi,degirmendere,1,1,45,8,3,21000
istanbul,beykoz,tokatkoy,2,1,135,15,5,30000
duzce,merkez,orhangazi,1,1,55,5,3,15000
istanbul,sisli,kustepe,2,1,75,10,4,35000
denizli,pamukkale,15_mayis,1,1,55,5,1,10500
antalya,alanya,kadipasa,1,1,55,1,3,20000
ankara,cankaya,sehit_cevdet_ozdemir,1,1,60,0,1,32000
ankara,cankaya,ovecler,3,1,110,29,1,25000
izmir,buca,kozagac,1,1,50,4,3,15000
kocaeli,basiskele,havuzlubahce,2,1,84,13,3,14750
mersin,yenisehir,bahcelievler,3,1,180,22,8,23000
edirne,merkez,ataturk,1,1,65,10,7,19500
istanbul,fatih,seyyid_omer,2,1,75,14,0,20000
mugla,ortaca,cumhuriyet,2,1,110,15,3,25000
ankara,mamak,saimekadin,3,1,110,30,1,18000
ankara,cankaya,harbiye,3,1,130,40,1,22000
istanbul,sisli,pasa,2,1,110,12,1,32000
kutahya,merkez,alipasa,1,1,55,15,1,15000
istanbul,maltepe,altintepe,3,1,160,32,2,55000
izmir,gaziemir,fatih,4,1,165,0,2,46000
antalya,kepez,sutculer,2,1,110,6,1,20000
ankara,cankaya,huzur,3,1,130,20,1,36000
kocaeli,derince,sirripasa,2,1,100,30,2,20000
mugla,marmaris,armutalan,1,1,65,15,2,25000
ankara,yenimahalle,demetgul,2,1,80,34,6,15000
ankara,cankaya,emek,3,1,125,35,1,30000
ankara,cankaya,emek,2,1,85,40,3,26000
istanbul,bahcelievler,soganli,2,1,75,30,0,18000
istanbul,beyoglu,cihangir,1,1,70,20,1,30000
mugla,bodrum,eskicesme,1,1,55,14,0,55000
amasya,merkez,koza,3,1,160,20,2,15000
balikesir,karesi,pasa_alani,3,1,140,22,4,21000
istanbul,uskudar,bulgurlu,2,1,90,30,1,40000
mersin,yenisehir,aydinlikevler,3,1,160,32,7,22000
ankara,cankaya,kazim_ozalp,1,1,75,15,1,39000
zonguldak,kozlu,19_mayis,1,1,55,6,4,12000
istanbul,bahcelievler,sirinevler,2,1,60,14,5,27000
istanbul,umraniye,istiklal,2,1,65,25,3,20750
kocaeli,darica,emek,2,1,90,0,2,24500
istanbul,atasehir,kayisdagi,2,1,85,25,1,27000
denizli,merkezefendi,cakmak,2,1,110,4,0,20000
eskisehir,tepebasi,bahcelievler,1,1,75,18,3,14500
ankara,sincan,hurriyet,1,1,55,14,1,9000
aydin,nazilli,isabeyli,1,1,75,7,3,10000
eskisehir,odunpazari,buyukdere,2,1,95,1,1,20000
istanbul,sisli,mahmut_sevket_pasa,3,1,100,26,2,20500
mugla,fethiye,catalarik,2,1,100,0,3,25000
istanbul,arnavutkoy,mavigol,2,1,95,8,3,24000
konya,meram,aydogdu,2,1,85,26,5,12000
hatay,dortyol,numune_evler,3,1,165,9,3,21000
izmir,konak,goztepe,2,1,100,35,2,28000
ankara,cankaya,kirkkonaklar,2,1,80,0,3,48000
ankara,cankaya,sehit_cevdet_ozdemir,3,1,135,20,1,30000
samsun,atakum,esenevler,1,1,48,0,1,14500
afyonkarahisar,merkez,selcuklu,4,1,175,12,3,36000
ankara,golbasi,karsiyaka,1,1,60,0,1,26000
ankara,yenimahalle,yakacik,3,1,130,0,1,30000
ankara,polatli,sehitlik,4,1,200,10,2,21000
ankara,yenimahalle,ergazi,3,1,130,15,3,35000
istanbul,kagithane,caglayan,2,1,85,10,3,31000
istanbul,esenyurt,guzelyurt,2,1,125,9,6,25000
istanbul,esenyurt,guzelyurt,2,1,125,9,6,25000
balikesir,bandirma,yeni,1,1,55,0,2,22000
ankara,yenimahalle,ugur_mumcu,3,1,125,30,1,36500
ankara,mamak,safaktepe,1,1,50,1,8,36000
ankara,cankaya,nasuh_akar,3,1,110,31,1,29000
ankara,etimesgut,yukariyurtcu,3,1,137,13,6,20000
istanbul,umraniye,site,2,1,80,19,4,40000
istanbul,kadikoy,kozyatagi,1,1,63,18,1,45000
mersin,erdemli,cesmeli,1,1,55,0,8,14000
konya,eregli,ziya_gokalp,1,1,60,0,1,11000
mersin,silifke,goksu,3,1,160,25,3,18000
ankara,yenimahalle,demetlale,3,1,140,21,5,25500
canakkale,merkez,barbaros,3,1,140,19,4,35000
canakkale,merkez,ismetpasa,1,1,65,9,3,19000
balikesir,edremit,tahtakuslar,2,1,100,8,1,32000
zonguldak,eregli,baglik,2,1,135,8,3,30000
eskisehir,tepebasi,omeraga,2,1,100,15,4,13000
eskisehir,odunpazari,emek,2,1,100,10,2,14000
ankara,kecioren,esertepe,3,1,135,10,1,25000
izmir,menderes,gazipasa,3,1,135,10,3,37000
canakkale,merkez,kepez_hamidiye,3,1,155,11,5,55000
gaziantep,sahinbey,ertugrulgazi,3,1,200,0,3,32500
aydin,kusadasi,kadinlar_denizi,2,1,100,6,3,33000
ankara,yenimahalle,mehmet_akif_ersoy,2,1,80,11,4,31500
ankara,cankaya,tinaztepe,3,1,105,45,1,34000
mersin,yenisehir,ciftlikkoy,3,1,130,12,4,25000
ankara,mamak,kazim_orbay,3,1,160,10,4,32000
izmir,konak,millet,3,1,100,21,1,14500
adana,saricam,carkipare,2,1,88,4,6,14000
istanbul,bahcelievler,zafer,2,1,100,3,0,27000
mugla,fethiye,akarca,2,1,130,25,3,47000
ankara,golbasi,segmenler,3,1,150,0,3,40000
ankara,kecioren,asagi_eglence,2,1,100,25,-1,25000
ankara,kecioren,etlik,2,1,125,21,3,20000
ankara,mamak,ege,3,1,125,10,6,32000
afyonkarahisar,merkez,yesilyurt,2,1,100,14,0,12500
ankara,kecioren,uyanis,2,1,100,11,1,19000
izmir,menemen,kasimpasa,3,1,130,8,3,27000
ankara,etimesgut,seyh_samil,1,1,54,24,2,24900
ankara,yenimahalle,yeni_bati,3,1,170,8,8,50000
balikesir,bandirma,600_evler,2,1,90,7,3,22500
ankara,etimesgut,atayurt,2,1,80,0,3,29500
mugla,koycegiz,gulpinar,3,1,130,4,2,28000
istanbul,buyukcekmece,turkoba,2,1,100,5,1,17000
izmir,narlidere,ilica,3,1,150,27,2,35000
istanbul,sisli,gulbahar,2,1,80,25,1,26000
denizli,merkezefendi,bahcelievler,3,1,160,12,0,17000
canakkale,merkez,esenler,2,1,90,11,3,26000
izmir,karsiyaka,semikler,2,1,115,11,2,35000
eskisehir,odunpazari,istiklal,1,1,40,13,1,15000
mersin,mezitli,deniz,2,1,90,0,6,20000
ankara,yenimahalle,cigdemtepe,3,1,140,10,5,29500
bursa,nilufer,dumlupinar,1,1,58,8,3,12000
istanbul,kartal,cevizli,1,1,62,0,1,35000
istanbul,kartal,yukari,3,1,140,25,1,42000
ankara,kecioren,bademlik,2,1,115,15,1,15500
karabuk,merkez,100_yil,1,1,60,8,1,12500
tekirdag,suleymanpasa,degirmenalti,3,1,160,20,1,41000
istanbul,uskudar,murat_reis,2,1,75,9,0,30000
ankara,kecioren,osmangazi,3,1,170,7,4,37000
ankara,cankaya,oran,1,1,85,12,4,49000
istanbul,zeytinburnu,sumer,3,1,115,30,2,45000
aydin,efeler,umurlu,3,1,120,30,1,15000
istanbul,sancaktepe,meclis,3,1,120,12,2,35500
izmir,bayrakli,sogukkuyu,3,1,130,28,3,36500
mugla,ortaca,guzelyurt,3,1,130,12,2,21000
istanbul,maltepe,yali,4,1,165,30,4,53000
istanbul,maltepe,yali,4,1,165,30,4,53000
canakkale,merkez,barbaros,3,1,145,14,3,36000
edirne,merkez,fatih,1,1,55,9,3,18500
ankara,yenimahalle,yeni_bati,2,1,90,0,3,28000
ankara,cankaya,cukurambar,4,1,155,25,5,50000
tekirdag,suleymanpasa,kumbag,2,1,80,0,3,17000
ankara,mamak,zirvekent,2,1,85,10,1,12500
ankara,cankaya,mutlukent,3,1,160,20,4,52500
kocaeli,basiskele,seymen,3,1,135,28,5,19750
ankara,yenimahalle,esentepe,4,1,170,20,3,28500
antalya,kepez,kultur,2,1,100,5,3,28000
kocaeli,karamursel,kayacik,3,1,140,35,2,23000
eskisehir,odunpazari,yenikent,2,1,100,30,2,12000
izmir,torbali,ayrancilar,3,1,115,20,3,20000
ankara,cankaya,metin_akkus,3,1,140,25,1,30000
ankara,polatli,mehmet_akif,4,1,200,4,5,26000
samsun,atakum,atatepe,2,1,90,0,1,13750
istanbul,atasehir,icerenkoy,2,1,54,27,0,30000
corum,merkez,bahcelievler,3,1,130,8,3,13000
sakarya,adapazari,seker,4,1,150,40,3,22000
aydin,efeler,orta,1,1,55,3,3,15000
ankara,kecioren,ayvali,3,1,110,29,-1,20500
konya,meram,aymanas,2,1,98,1,0,18500
samsun,atakum,yenimahalle,1,1,55,1,2,12000
antalya,finike,kum,1,1,55,0,1,13500
bolu,merkez,sumer,1,1,60,11,3,15000
istanbul,beylikduzu,baris,3,1,145,25,3,33000
izmir,menemen,9_eylul,1,1,55,5,3,18000
aydin,efeler,guzelhisar,1,1,60,5,3,20000
mersin,mezitli,merkez,4,1,210,8,7,35000
izmir,karabaglar,esenyali,2,1,125,13,1,60000
burdur,merkez,bahcelievler,1,1,55,20,0,12000
osmaniye,kadirli,cengiz_topel,2,1,118,4,7,9500
mugla,fethiye,camkoy,2,1,125,1,2,45000
istanbul,atasehir,ataturk,1,1,59,35,7,34000
istanbul,kagithane,celiktepe,3,1,135,5,3,47500
ankara,cankaya,oran,3,1,115,30,4,35000
istanbul,sariyer,tarabya,2,1,115,29,5,35000
istanbul,kagithane,hamidiye,2,1,80,0,3,43000
ankara,yenimahalle,demetgul,3,1,110,40,3,20000
balikesir,bandirma,yeni,1,1,65,0,3,14500
samsun,atakum,korfez,1,1,65,0,3,12000
istanbul,kagithane,sirintepe,2,1,80,4,0,39500
izmir,foca,haciveli,2,1,85,9,2,21000
istanbul,beyoglu,kaptanpasa,1,1,80,25,1,18000
kirklareli,merkez,ataturk,3,1,100,7,3,25000
sakarya,sapanca,kirkpinar_soguksu,3,1,140,27,2,60000
izmir,menemen,ataturk_plastik_osb,2,1,115,4,7,20500
aydin,efeler,cumhuriyet,2,1,90,1,3,25000
edirne,merkez,ataturk,1,1,45,15,1,15000
mersin,erdemli,tomuk,2,1,125,5,6,14100
istanbul,maltepe,aydinevler,1,1,47,0,5,37000
izmir,urla,haci_isa,1,1,45,25,2,40000
istanbul,maltepe,findikli,1,1,85,11,-1,22000
ankara,pursaklar,yunus_emre,3,1,120,17,1,15000
samsun,atakum,korfez,2,1,100,5,5,24000
istanbul,beylikduzu,gurpinar,1,1,90,20,0,15000
samsun,ilkadim,baruthane,3,1,145,5,3,23500
izmir,bayrakli,adalet,2,1,110,35,4,18000
balikesir,altieylul,bahcelievler,3,1,120,29,4,20000
kocaeli,karamursel,kayacik,3,1,190,20,5,30000
kocaeli,golcuk,sehitler,3,1,145,11,3,25000
ankara,cankaya,kocatepe,3,1,160,48,7,28000
ankara,golbasi,eymir,1,1,47,0,3,20000
ankara,yenimahalle,ergenekon,3,1,125,25,5,20000
istanbul,esenler,menderes,2,1,100,27,2,25000
ankara,altindag,hacettepe,2,1,90,25,6,25500
antalya,alanya,oba,2,1,125,4,4,28000
ankara,cankaya,yukari_bahcelievler,2,1,95,50,4,42000
istanbul,eyupsultan,alibeykoy,1,1,66,0,3,28500
ankara,kecioren,etlik,2,1,100,30,-1,22500
balikesir,edremit,ikizcay,1,1,80,6,3,25000
ankara,cankaya,kizilay,4,1,130,40,3,45000
istanbul,kadikoy,caferaga,2,1,90,35,2,55000
istanbul,esenyurt,hurriyet,2,1,95,8,5,13000
ankara,yenimahalle,esentepe,3,1,125,23,1,22000
adana,seyhan,doseme,3,1,175,29,3,16000
istanbul,sisli,tesvikiye,1,1,70,40,0,40000
mugla,fethiye,kayakoy,2,1,120,2,0,35000
istanbul,esenyurt,suleymaniye,2,1,90,5,0,8000
ankara,golbasi,taspinar,1,1,45,0,2,20000
istanbul,besiktas,turkali,1,1,20,2,2,18000
erzurum,aziziye,saltuklu,3,1,175,7,1,17750
ankara,cankaya,kavaklidere,3,1,110,30,4,28500
yalova,cinarcik,tasliman,1,1,85,5,0,15000
mugla,milas,gulluk,3,1,100,10,0,50000
bolu,merkez,tabaklar,2,1,100,4,2,20000
tekirdag,corlu,hurriyet,1,1,65,1,5,17500
balikesir,bandirma,pasabayir,3,1,115,28,2,15000
ankara,cankaya,mebusevleri,3,1,180,40,4,46000
ankara,golbasi,orencik,2,1,65,1,3,23000
samsun,atakum,korfez,1,1,60,0,3,15250
mersin,silifke,atayurt,2,1,90,3,2,25000
tokat,niksar,kultur,3,1,135,5,3,14500
canakkale,merkez,guzelyali,2,1,135,25,5,35000
istanbul,beykoz,akbaba,2,1,85,30,1,24000
aydin,kusadasi,turkmen,3,1,150,20,2,40000
izmir,balcova,onur,2,1,110,7,4,45000
mugla,bodrum,bahcelievler,2,1,100,1,3,60000
ankara,cankaya,gaziosmanpasa,3,1,145,45,2,47000
istanbul,kartal,orhantepe,3,1,200,26,2,45000
zonguldak,merkez,bahcelievler,2,1,80,50,4,15000
ankara,cankaya,kavaklidere,3,1,120,35,3,32000
izmir,konak,turgut_reis,3,1,160,40,5,43000
bolu,mudurnu,taskesti_karacasumandira,3,1,72,2,6,16000
antalya,manavgat,ilica,1,1,50,0,0,34000
izmir,buca,akincilar,1,1,50,3,1,15000
istanbul,maltepe,altintepe,3,1,135,27,2,40000
kastamonu,merkez,hepkebirler,3,1,135,35,1,14500
tekirdag,corlu,onerler,3,1,160,4,0,44000
ankara,yenimahalle,varlik,4,1,160,20,5,30000
elazig,merkez,rizaiye,3,1,150,32,4,9500
ankara,cankaya,yukari_ovecler,4,1,160,18,1,37500
istanbul,sisli,harbiye,1,1,50,45,6,60000
kocaeli,karamursel,4_temmuz,3,1,110,25,1,20000
ankara,cankaya,anittepe,3,1,100,45,0,28000
istanbul,esenyurt,cumhuriyet,2,1,105,9,5,22000
kocaeli,cayirova,cayirova,3,1,130,23,2,18000
ankara,cankaya,birlik,3,1,145,12,2,35000
izmir,narlidere,catalkaya,2,1,140,30,4,35000
ankara,polatli,istiklal,3,1,160,5,7,25000
istanbul,beyoglu,cukur,2,1,110,30,3,23000
tekirdag,suleymanpasa,ataturk,1,1,55,0,5,23000
eskisehir,tepebasi,sirintepe,1,1,55,8,1,12000
ankara,cankaya,kazim_ozalp,1,1,60,38,1,35000
izmir,buca,ataturk,1,1,55,15,3,15250
osmaniye,merkez,vatan,3,1,135,0,4,12250
balikesir,altieylul,plevne,1,1,50,0,1,15000
istanbul,kartal,yukari,2,1,80,30,-1,17000
tekirdag,suleymanpasa,hurriyet,2,1,75,10,1,22000
istanbul,maltepe,altintepe,1,1,90,35,1,37000
ankara,yenimahalle,varlik,1,1,55,25,-1,16000
mugla,marmaris,kemeralti,1,1,55,30,1,30000
hatay,antakya,dikmece,3,1,130,0,-2,16000
karaman,merkez,gevher_hatun,1,1,45,5,5,13500
ankara,etimesgut,tunahan,1,1,60,24,1,15500
istanbul,gaziosmanpasa,sarigol,3,1,120,13,1,30000
sakarya,adapazari,mithatpasa,3,1,125,31,4,19000
kocaeli,karamursel,tepekoy,1,1,65,1,5,19000
balikesir,ayvalik,ali_cetinkaya,3,1,130,5,-3,40000
izmir,konak,mehmet_ali_akman,2,1,95,40,4,25000
mugla,fethiye,gocek,1,1,40,6,2,16500
bursa,osmangazi,altiparmak,2,1,110,30,5,18000
balikesir,burhaniye,iskele,2,1,90,23,1,30000
erzincan,merkez,taksim,1,1,65,7,3,18000
ankara,kecioren,19_mayis,2,1,105,30,1,15500
istanbul,tuzla,aydinli,2,1,100,10,2,30000
ankara,cankaya,bayraktar,3,1,90,30,1,30000
kocaeli,izmit,alikahya_cumhuriyet,2,1,116,11,7,32000
ankara,cankaya,ayranci,3,1,135,50,3,36000
ankara,cankaya,huzur,1,1,55,4,2,25000
ankara,cankaya,barbaros,2,1,119,39,3,37000
izmir,foca,mustafa_kemal_ataturk,2,1,85,14,3,35000
ankara,kecioren,yayla,2,1,100,10,1,26000
samsun,atakum,korfez,1,1,55,10,3,14000
edirne,merkez,istasyon,1,1,55,0,4,16000
ankara,golbasi,segmenler,2,1,80,0,1,32000
istanbul,kucukcekmece,atakent,1,1,60,25,8,21500
mugla,milas,emek,2,1,85,1,2,25500
balikesir,ayvalik,sahil_kent,2,1,100,25,2,37000
zonguldak,alapli,karsiyaka,3,1,135,25,5,16000
ankara,pursaklar,saray_fatih,1,1,50,0,3,15500
ankara,kecioren,senlik,3,1,140,28,4,24500
istanbul,kagithane,sultan_selim,2,1,100,29,1,22000
balikesir,bandirma,bentbasi,1,1,55,5,3,15000
izmir,karsiyaka,mustafa_kemal,2,1,83,11,1,23500
samsun,ilkadim,resadiye,2,1,110,20,3,15000
eskisehir,tepebasi,batikent,3,1,125,5,3,21000
mardin,artuklu,13_mart,1,1,60,0,5,15000
balikesir,karesi,pasa_alani,3,1,115,26,2,25000
aydin,efeler,kurtulus,3,1,120,26,1,19500
ankara,yenimahalle,yeni_bati,1,1,65,0,7,31000
ankara,cankaya,yildizevler,3,1,140,20,1,45000
istanbul,uskudar,kucuk_camlica,3,1,140,27,2,39000
zonguldak,merkez,bahcelievler,2,1,90,15,1,12500
istanbul,fatih,koca_mustafapasa,1,1,75,40,5,16000
ankara,cankaya,camlitepe,2,1,90,26,1,30000
istanbul,besiktas,bebek,2,1,90,40,3,50000
istanbul,besiktas,levazim,3,1,120,35,4,60000
bursa,osmangazi,kurucesme,2,1,120,40,5,20000
duzce,merkez,orhangazi,1,1,55,8,1,8500
balikesir,ayvalik,sakarya,4,1,150,30,2,30000
burdur,merkez,fevzi_cakmak,1,1,70,8,1,12000
edirne,merkez,istasyon,1,1,65,4,2,22000
istanbul,fatih,cerrahpasa,2,1,90,40,5,25000
tekirdag,corlu,kemalettin,3,1,155,14,2,18000
istanbul,sariyer,bahcekoy_merkez,2,1,92,20,6,30000
bolu,merkez,semerkant,1,1,65,8,3,13000
tokat,merkez,devegormez,3,1,165,5,1,20500
bursa,osmangazi,cirpan,2,1,90,40,5,14000
samsun,atakum,kucukkolpinar,2,1,100,0,1,22000
ankara,cankaya,ata,2,1,85,0,-1,30000
ankara,etimesgut,altay,3,1,115,20,8,30000
mersin,tarsus,kirklarsirti,3,1,150,0,-2,18000
izmir,karabaglar,baris,2,1,100,25,3,11500
aydin,didim,mersindere,2,1,65,25,2,27000
bartin,merkez,koyortasi,2,1,95,8,1,25000
burdur,merkez,bahcelievler,2,1,120,7,3,20000
eskisehir,tepebasi,bahcelievler,1,1,50,12,3,15000
eskisehir,tepebasi,sirintepe,1,1,50,17,2,10250
istanbul,sariyer,tarabya,1,1,50,29,1,42000
bolu,merkez,karamanli,2,1,80,26,2,10000
balikesir,bandirma,haci_yusuf,1,1,58,0,1,18000
